Date.x,Time.x,Temp.x,mV,pH,Date_Time,Date.y,Time.y,Dissolved_Oxygen_Concentration,Temp.y,Date,Time,Low_Range_micro_siemens_per_centimeter,High_Range_micro_siemens_per_centimeter,Temp_Celcius
05-11-22,13:10:00,25.79,-43.45,7.73,2022-11-05T13:10:00Z,05-11-22,13:10:00,10.81,25.62,5/11/22,13:10:00,2471.7,2496.2,26.07
05-11-22,13:20:00,25.79,-43.85,7.74,2022-11-05T13:20:00Z,05-11-22,13:20:00,10.93,25.64,5/11/22,13:20:00,2474.1,2499.9,26.1
05-11-22,13:30:00,25.77,-45.97,7.77,2022-11-05T13:30:00Z,05-11-22,13:30:00,8.66,25.66,5/11/22,13:30:00,2470,2495,26.07
05-11-22,13:40:00,25.77,-45.78,7.77,2022-11-05T13:40:00Z,05-11-22,13:40:00,6.93,25.66,5/11/22,13:40:00,2475.8,2499.9,26.07
05-11-22,13:50:00,25.77,-46.31,7.78,2022-11-05T13:50:00Z,05-11-22,13:50:00,7.9,25.66,5/11/22,13:50:00,2474.1,2499.9,26.08
05-11-22,14:00:00,25.77,-46.02,7.78,2022-11-05T14:00:00Z,05-11-22,14:00:00,7.72,25.66,5/11/22,14:00:00,2481.7,2508.5,26.07
05-11-22,14:10:00,25.77,-47.06,7.79,2022-11-05T14:10:00Z,05-11-22,14:10:00,7.79,25.66,5/11/22,14:10:00,2475.8,2501.8,26.07
05-11-22,14:20:00,25.79,-47.56,7.8,2022-11-05T14:20:00Z,05-11-22,14:20:00,8.58,25.66,5/11/22,14:20:00,2463.5,2490.7,26.08
05-11-22,14:30:00,25.77,-47.24,7.8,2022-11-05T14:30:00Z,05-11-22,14:30:00,8.23,25.66,5/11/22,14:30:00,2470,2495.6,26.07
05-11-22,14:40:00,25.77,-48.61,7.82,2022-11-05T14:40:00Z,05-11-22,14:40:00,8.86,25.66,5/11/22,14:40:00,2474.1,2498.7,26.07
05-11-22,14:50:00,25.77,-48.06,7.81,2022-11-05T14:50:00Z,05-11-22,14:50:00,8.09,25.66,5/11/22,14:50:00,2474.1,2499.9,26.06
05-11-22,15:00:00,25.77,-47.58,7.8,2022-11-05T15:00:00Z,05-11-22,15:00:00,7.76,25.66,5/11/22,15:00:00,2470,2497.5,26.07
05-11-22,15:10:00,25.77,-48.47,7.82,2022-11-05T15:10:00Z,05-11-22,15:10:00,7.37,25.66,5/11/22,15:10:00,2467.6,2493.2,26.07
05-11-22,15:20:00,25.77,-49.55,7.84,2022-11-05T15:20:00Z,05-11-22,15:20:00,7.71,25.66,5/11/22,15:20:00,2463.5,2490.7,26.07
05-11-22,15:30:00,25.77,-48.8,7.82,2022-11-05T15:30:00Z,05-11-22,15:30:00,7.46,25.66,5/11/22,15:30:00,2473.5,2499.9,26.06
05-11-22,15:40:00,25.77,-48.92,7.82,2022-11-05T15:40:00Z,05-11-22,15:40:00,7.22,25.66,5/11/22,15:40:00,2465.8,2492.6,26.04
05-11-22,15:50:00,25.74,-50.28,7.85,2022-11-05T15:50:00Z,05-11-22,15:50:00,6.71,25.66,5/11/22,15:50:00,2461.7,2488.3,26.06
05-11-22,16:00:00,25.74,-49.75,7.84,2022-11-05T16:00:00Z,05-11-22,16:00:00,6.56,25.66,5/11/22,16:00:00,2470,2495.6,26.06
05-11-22,16:10:00,25.74,-49.66,7.84,2022-11-05T16:10:00Z,05-11-22,16:10:00,6.56,25.66,5/11/22,16:10:00,2470,2497.5,26.06
05-11-22,16:20:00,25.77,-50.67,7.85,2022-11-05T16:20:00Z,05-11-22,16:20:00,5.78,25.66,5/11/22,16:20:00,2470,2497.5,26.04
05-11-22,16:30:00,25.74,-50.39,7.85,2022-11-05T16:30:00Z,05-11-22,16:30:00,5.64,25.66,5/11/22,16:30:00,2467.6,2494.4,26.04
05-11-22,16:40:00,25.74,-49.75,7.84,2022-11-05T16:40:00Z,05-11-22,16:40:00,5.65,25.66,5/11/22,16:40:00,2470,2496.2,26.03
05-11-22,16:50:00,25.74,-49.8,7.84,2022-11-05T16:50:00Z,05-11-22,16:50:00,5.68,25.64,5/11/22,16:50:00,2465.8,2493.2,26.02
05-11-22,17:00:00,25.72,-48.92,7.82,2022-11-05T17:00:00Z,05-11-22,17:00:00,5.72,25.62,5/11/22,17:00:00,2461.7,2486.4,26.01
05-11-22,17:10:00,25.7,-48.8,7.82,2022-11-05T17:10:00Z,05-11-22,17:10:00,5.35,25.62,5/11/22,17:10:00,2461.7,2490.1,25.99
05-11-22,17:20:00,25.67,-48.94,7.83,2022-11-05T17:20:00Z,05-11-22,17:20:00,5.24,25.6,5/11/22,17:20:00,2460,2487,25.99
05-11-22,17:30:00,25.67,-49.24,7.83,2022-11-05T17:30:00Z,05-11-22,17:30:00,4.68,25.6,5/11/22,17:30:00,2457.6,2486.4,25.97
05-11-22,17:40:00,25.67,-48.72,7.82,2022-11-05T17:40:00Z,05-11-22,17:40:00,4.45,25.58,5/11/22,17:40:00,2460,2486.4,25.96
05-11-22,17:50:00,25.65,-48.83,7.82,2022-11-05T17:50:00Z,05-11-22,17:50:00,3.92,25.58,5/11/22,17:50:00,2460,2486.4,25.96
05-11-22,18:00:00,25.65,-49.52,7.84,2022-11-05T18:00:00Z,05-11-22,18:00:00,4.59,25.56,5/11/22,18:00:00,2460,2486.4,25.93
05-11-22,18:10:00,25.62,-47.91,7.81,2022-11-05T18:10:00Z,05-11-22,18:10:00,3.64,25.54,5/11/22,18:10:00,2457.6,2484,25.91
05-11-22,18:20:00,25.62,-46.83,7.79,2022-11-05T18:20:00Z,05-11-22,18:20:00,3.41,25.54,5/11/22,18:20:00,2460,2487,25.92
05-11-22,18:30:00,25.62,-45.97,7.78,2022-11-05T18:30:00Z,05-11-22,18:30:00,2.88,25.52,5/11/22,18:30:00,2457.6,2484.6,25.91
05-11-22,18:40:00,25.6,-46.81,7.79,2022-11-05T18:40:00Z,05-11-22,18:40:00,3.32,25.5,5/11/22,18:40:00,2455.9,2483.3,25.89
05-11-22,18:50:00,25.57,-46.36,7.78,2022-11-05T18:50:00Z,05-11-22,18:50:00,3.11,25.5,5/11/22,18:50:00,2451.7,2479.1,25.86
05-11-22,19:00:00,25.57,-46.66,7.79,2022-11-05T19:00:00Z,05-11-22,19:00:00,2.46,25.48,5/11/22,19:00:00,2451.7,2479.1,25.86
05-11-22,19:10:00,25.55,-45.53,7.77,2022-11-05T19:10:00Z,05-11-22,19:10:00,2.69,25.48,5/11/22,19:10:00,2451.7,2479.1,25.85
05-11-22,19:20:00,25.55,-44.74,7.75,2022-11-05T19:20:00Z,05-11-22,19:20:00,2.19,25.46,5/11/22,19:20:00,2450,2477.2,25.83
05-11-22,19:30:00,25.53,-43.92,7.74,2022-11-05T19:30:00Z,05-11-22,19:30:00,2.33,25.46,5/11/22,19:30:00,2451.7,2479.7,25.82
05-11-22,19:40:00,25.53,-43.66,7.74,2022-11-05T19:40:00Z,05-11-22,19:40:00,2.15,25.44,5/11/22,19:40:00,2450,2477.2,25.81
05-11-22,19:50:00,25.5,-43.53,7.73,2022-11-05T19:50:00Z,05-11-22,19:50:00,2.12,25.42,5/11/22,19:50:00,2450,2476.6,25.8
05-11-22,20:00:00,25.48,-42.66,7.72,2022-11-05T20:00:00Z,05-11-22,20:00:00,1.88,25.4,5/11/22,20:00:00,2447.6,2476,25.78
05-11-22,20:10:00,25.48,-42.05,7.71,2022-11-05T20:10:00Z,05-11-22,20:10:00,1.77,25.38,5/11/22,20:10:00,2445.9,2472.9,25.76
05-11-22,20:20:00,25.45,-42.2,7.71,2022-11-05T20:20:00Z,05-11-22,20:20:00,1.64,25.38,5/11/22,20:20:00,2444.1,2470.5,25.75
05-11-22,20:30:00,25.45,-41.42,7.7,2022-11-05T20:30:00Z,05-11-22,20:30:00,2.2,25.36,5/11/22,20:30:00,2441.8,2469.8,25.73
05-11-22,20:40:00,25.43,-41.06,7.69,2022-11-05T20:40:00Z,05-11-22,20:40:00,2.11,25.36,5/11/22,20:40:00,2441.8,2469.8,25.73
05-11-22,20:50:00,25.43,-41,7.69,2022-11-05T20:50:00Z,05-11-22,20:50:00,1.86,25.34,5/11/22,20:50:00,2441.8,2469.2,25.71
05-11-22,21:00:00,25.4,-40.55,7.68,2022-11-05T21:00:00Z,05-11-22,21:00:00,1.42,25.34,5/11/22,21:00:00,2440,2468,25.71
05-11-22,21:10:00,25.4,-41.11,7.69,2022-11-05T21:10:00Z,05-11-22,21:10:00,1.47,25.32,5/11/22,21:10:00,2437.7,2464.9,25.69
05-11-22,21:20:00,25.38,-40.99,7.69,2022-11-05T21:20:00Z,05-11-22,21:20:00,1.72,25.3,5/11/22,21:20:00,2437.7,2466.8,25.67
05-11-22,21:30:00,25.36,-40.31,7.68,2022-11-05T21:30:00Z,05-11-22,21:30:00,1.69,25.28,5/11/22,21:30:00,2438.3,2464.9,25.65
05-11-22,21:40:00,25.36,-40.13,7.68,2022-11-05T21:40:00Z,05-11-22,21:40:00,1.65,25.28,5/11/22,21:40:00,2435.9,2464.3,25.64
05-11-22,21:50:00,25.33,-40.64,7.69,2022-11-05T21:50:00Z,05-11-22,21:50:00,1.75,25.26,5/11/22,21:50:00,2435.9,2464.3,25.61
05-11-22,22:00:00,25.31,-40.16,7.68,2022-11-05T22:00:00Z,05-11-22,22:00:00,1.71,25.24,5/11/22,22:00:00,2435.9,2463.1,25.6
05-11-22,22:10:00,25.31,-39.38,7.66,2022-11-05T22:10:00Z,05-11-22,22:10:00,1.33,25.22,5/11/22,22:10:00,2435.9,2464.3,25.6
05-11-22,22:20:00,25.28,-39.16,7.66,2022-11-05T22:20:00Z,05-11-22,22:20:00,1.08,25.22,5/11/22,22:20:00,2434.1,2461.9,25.57
05-11-22,22:30:00,25.26,-38.52,7.65,2022-11-05T22:30:00Z,05-11-22,22:30:00,1.26,25.2,5/11/22,22:30:00,2280.9,2303.1,25.56
05-11-22,22:40:00,25.23,-38.27,7.65,2022-11-05T22:40:00Z,05-11-22,22:40:00,0.9,25.2,5/11/22,22:40:00,2300.6,2323.2,25.54
05-11-22,22:50:00,25.23,-38.25,7.65,2022-11-05T22:50:00Z,05-11-22,22:50:00,0.86,25.18,5/11/22,22:50:00,2430,2458.8,25.52
05-11-22,23:00:00,25.21,-38.02,7.64,2022-11-05T23:00:00Z,05-11-22,23:00:00,0.73,25.16,5/11/22,23:00:00,2431.8,2457.6,25.52
05-11-22,23:10:00,25.21,-37.81,7.64,2022-11-05T23:10:00Z,05-11-22,23:10:00,0.68,25.14,5/11/22,23:10:00,2431.8,2457.6,25.51
05-11-22,23:20:00,25.19,-37.69,7.64,2022-11-05T23:20:00Z,05-11-22,23:20:00,0.69,25.14,5/11/22,23:20:00,2431.8,2457.6,25.5
05-11-22,23:30:00,25.19,-37.49,7.63,2022-11-05T23:30:00Z,05-11-22,23:30:00,0.75,25.12,5/11/22,23:30:00,2430,2457,25.49
05-11-22,23:40:00,25.16,-37.44,7.63,2022-11-05T23:40:00Z,05-11-22,23:40:00,0.69,25.1,5/11/22,23:40:00,2430,2457,25.48
05-11-22,23:50:00,25.16,-37.31,7.63,2022-11-05T23:50:00Z,05-11-22,23:50:00,0.57,25.1,5/11/22,23:50:00,2428.3,2456.4,25.45
06-11-22,00:00:00,25.14,-37.42,7.63,2022-11-06T00:00:00Z,06-11-22,00:00:00,0.43,25.08,6/11/22,00:00:00,2425.9,2454.5,25.44
06-11-22,00:10:00,25.14,-37.02,7.63,2022-11-06T00:10:00Z,06-11-22,00:10:00,0.48,25.06,6/11/22,00:10:00,2425.9,2453.3,25.43
06-11-22,00:20:00,25.11,-37.39,7.63,2022-11-06T00:20:00Z,06-11-22,00:20:00,0.57,25.06,6/11/22,00:20:00,2424.2,2452.1,25.41
06-11-22,00:30:00,25.11,-36.28,7.61,2022-11-06T00:30:00Z,06-11-22,00:30:00,0.42,25.04,6/11/22,00:30:00,2421.8,2450.2,25.4
06-11-22,00:40:00,25.09,-36.81,7.62,2022-11-06T00:40:00Z,06-11-22,00:40:00,0.42,25.02,6/11/22,00:40:00,2421.8,2449.6,25.4
06-11-22,00:50:00,25.09,-36.77,7.62,2022-11-06T00:50:00Z,06-11-22,00:50:00,0.3,25.02,6/11/22,00:50:00,2424.2,2451.5,25.39
06-11-22,01:00:00,25.09,-36.08,7.61,2022-11-06T01:00:00Z,06-11-22,01:00:00,0.33,25.02,6/11/22,01:00:00,2421.8,2450.2,25.39
06-11-22,01:10:00,25.09,-36.74,7.62,2022-11-06T01:10:00Z,06-11-22,01:10:00,0.45,25,6/11/22,01:10:00,2422.4,2450.8,25.38
06-11-22,01:20:00,25.06,-36.74,7.62,2022-11-06T01:20:00Z,06-11-22,01:20:00,0.42,25,6/11/22,01:20:00,2424.2,2452.1,25.38
06-11-22,01:30:00,25.06,-37.06,7.63,2022-11-06T01:30:00Z,06-11-22,01:30:00,0.53,25,6/11/22,01:30:00,2424.2,2452.1,25.36
06-11-22,01:40:00,25.04,-37.08,7.63,2022-11-06T01:40:00Z,06-11-22,01:40:00,0.43,24.98,6/11/22,01:40:00,2424.2,2452.1,25.35
06-11-22,01:50:00,25.04,-36.61,7.62,2022-11-06T01:50:00Z,06-11-22,01:50:00,0.3,24.98,6/11/22,01:50:00,2424.2,2452.1,25.34
06-11-22,02:00:00,25.02,-36.34,7.61,2022-11-06T02:00:00Z,06-11-22,02:00:00,0.38,24.96,6/11/22,02:00:00,2421.8,2450.2,25.31
06-11-22,02:10:00,24.99,-35.95,7.61,2022-11-06T02:10:00Z,06-11-22,02:10:00,0.34,24.94,6/11/22,02:10:00,2420.1,2449.6,25.3
06-11-22,02:20:00,24.99,-36.3,7.61,2022-11-06T02:20:00Z,06-11-22,02:20:00,0.69,24.92,6/11/22,02:20:00,2421.8,2449,25.29
06-11-22,02:30:00,24.99,-36.38,7.61,2022-11-06T02:30:00Z,06-11-22,02:30:00,0.4,24.92,6/11/22,02:30:00,2420.1,2447.8,25.29
06-11-22,02:40:00,24.99,-35.66,7.6,2022-11-06T02:40:00Z,06-11-22,02:40:00,0.41,24.92,6/11/22,02:40:00,2420.1,2445.9,25.28
06-11-22,02:50:00,24.97,-35.91,7.61,2022-11-06T02:50:00Z,06-11-22,02:50:00,0.4,24.9,6/11/22,02:50:00,2420.1,2447.2,25.27
06-11-22,03:00:00,24.97,-36,7.61,2022-11-06T03:00:00Z,06-11-22,03:00:00,0.25,24.88,6/11/22,03:00:00,2422.4,2450.2,25.27
06-11-22,03:10:00,24.97,-36.2,7.61,2022-11-06T03:10:00Z,06-11-22,03:10:00,0.27,24.88,6/11/22,03:10:00,2425.9,2453.3,25.27
06-11-22,03:20:00,24.94,-35.83,7.61,2022-11-06T03:20:00Z,06-11-22,03:20:00,0.2,24.88,6/11/22,03:20:00,2425.9,2452.7,25.25
06-11-22,03:30:00,24.94,-35.16,7.59,2022-11-06T03:30:00Z,06-11-22,03:30:00,0.2,24.88,6/11/22,03:30:00,2421.8,2450.2,25.24
06-11-22,03:40:00,24.94,-35.13,7.59,2022-11-06T03:40:00Z,06-11-22,03:40:00,0.21,24.86,6/11/22,03:40:00,2421.8,2449.6,25.23
06-11-22,03:50:00,24.92,-35.14,7.59,2022-11-06T03:50:00Z,06-11-22,03:50:00,0.19,24.86,6/11/22,03:50:00,2420.1,2448.4,25.22
06-11-22,04:00:00,24.92,-33.69,7.57,2022-11-06T04:00:00Z,06-11-22,04:00:00,0.21,24.84,6/11/22,04:00:00,2420.1,2447.8,25.22
06-11-22,04:10:00,24.9,-34.53,7.58,2022-11-06T04:10:00Z,06-11-22,04:10:00,0.16,24.84,6/11/22,04:10:00,2420.1,2448.4,25.2
06-11-22,04:20:00,24.9,-35.52,7.6,2022-11-06T04:20:00Z,06-11-22,04:20:00,0.14,24.84,6/11/22,04:20:00,2425.9,2452.7,25.2
06-11-22,04:30:00,24.9,-35.17,7.59,2022-11-06T04:30:00Z,06-11-22,04:30:00,0.12,24.82,6/11/22,04:30:00,2424.2,2452.1,25.19
06-11-22,04:40:00,24.87,-34.38,7.58,2022-11-06T04:40:00Z,06-11-22,04:40:00,0.11,24.82,6/11/22,04:40:00,2424.2,2450.2,25.18
06-11-22,04:50:00,24.87,-34.91,7.59,2022-11-06T04:50:00Z,06-11-22,04:50:00,0.18,24.8,6/11/22,04:50:00,2424.2,2452.1,25.18
06-11-22,05:00:00,24.87,-34.22,7.58,2022-11-06T05:00:00Z,06-11-22,05:00:00,0.18,24.8,6/11/22,05:00:00,2420.1,2447.2,25.17
06-11-22,05:10:00,24.85,-34.77,7.59,2022-11-06T05:10:00Z,06-11-22,05:10:00,0.12,24.8,6/11/22,05:10:00,2421.8,2450.8,25.15
06-11-22,05:20:00,24.85,-34.53,7.58,2022-11-06T05:20:00Z,06-11-22,05:20:00,0.13,24.78,6/11/22,05:20:00,2424.2,2450.2,25.14
06-11-22,05:30:00,24.82,-33.86,7.57,2022-11-06T05:30:00Z,06-11-22,05:30:00,0.16,24.76,6/11/22,05:30:00,2421.8,2449.6,25.14
06-11-22,05:40:00,24.82,-33.67,7.57,2022-11-06T05:40:00Z,06-11-22,05:40:00,0.14,24.76,6/11/22,05:40:00,2418.3,2446.6,25.12
06-11-22,05:50:00,24.8,-34.09,7.58,2022-11-06T05:50:00Z,06-11-22,05:50:00,0.09,24.74,6/11/22,05:50:00,2326.7,2352.4,25.1
06-11-22,06:00:00,24.8,-33.52,7.57,2022-11-06T06:00:00Z,06-11-22,06:00:00,0.08,24.74,6/11/22,06:00:00,2420.1,2447.8,25.1
06-11-22,06:10:00,24.8,-32.33,7.55,2022-11-06T06:10:00Z,06-11-22,06:10:00,0.1,24.74,6/11/22,06:10:00,2418.3,2445.9,25.09
06-11-22,06:20:00,24.77,-32.31,7.55,2022-11-06T06:20:00Z,06-11-22,06:20:00,0.1,24.72,6/11/22,06:20:00,2420.1,2447.2,25.08
06-11-22,06:30:00,24.77,-32.78,7.55,2022-11-06T06:30:00Z,06-11-22,06:30:00,0.08,24.72,6/11/22,06:30:00,2420.1,2445.9,25.08
06-11-22,06:40:00,24.77,-32.45,7.55,2022-11-06T06:40:00Z,06-11-22,06:40:00,0.05,24.7,6/11/22,06:40:00,2416,2443.5,25.06
06-11-22,06:50:00,24.75,-32.52,7.55,2022-11-06T06:50:00Z,06-11-22,06:50:00,0.12,24.68,6/11/22,06:50:00,2418.3,2444.7,25.06
06-11-22,07:00:00,24.75,-32.31,7.55,2022-11-06T07:00:00Z,06-11-22,07:00:00,0.2,24.68,6/11/22,07:00:00,2416,2444.1,25.04
06-11-22,07:10:00,24.75,-32.14,7.54,2022-11-06T07:10:00Z,06-11-22,07:10:00,0.1,24.68,6/11/22,07:10:00,2414.2,2441.7,25.04
06-11-22,07:20:00,24.75,-31.91,7.54,2022-11-06T07:20:00Z,06-11-22,07:20:00,0.09,24.68,6/11/22,07:20:00,2414.2,2442.3,25.04
06-11-22,07:30:00,24.73,-31.11,7.53,2022-11-06T07:30:00Z,06-11-22,07:30:00,0.08,24.66,6/11/22,07:30:00,2410.1,2436.8,25.03
06-11-22,07:40:00,24.73,-31.05,7.53,2022-11-06T07:40:00Z,06-11-22,07:40:00,0.12,24.64,6/11/22,07:40:00,2410.1,2435.5,25.02
06-11-22,07:50:00,24.73,-30.92,7.52,2022-11-06T07:50:00Z,06-11-22,07:50:00,0.16,24.64,6/11/22,07:50:00,2410.1,2436.8,25.03
06-11-22,08:00:00,24.73,-31.42,7.53,2022-11-06T08:00:00Z,06-11-22,08:00:00,0.22,24.66,6/11/22,08:00:00,2408.4,2434.9,25.04
06-11-22,08:10:00,24.73,-30.95,7.52,2022-11-06T08:10:00Z,06-11-22,08:10:00,0.3,24.66,6/11/22,08:10:00,2408.4,2434.9,25.06
06-11-22,08:20:00,24.73,-30.89,7.52,2022-11-06T08:20:00Z,06-11-22,08:20:00,0.26,24.66,6/11/22,08:20:00,2404.3,2431.9,25.04
06-11-22,08:30:00,24.75,-30.83,7.52,2022-11-06T08:30:00Z,06-11-22,08:30:00,0.48,24.66,6/11/22,08:30:00,2406.6,2432.5,25.07
06-11-22,08:40:00,24.77,-31.84,7.54,2022-11-06T08:40:00Z,06-11-22,08:40:00,0.86,24.68,6/11/22,08:40:00,2402.5,2428.2,25.1
06-11-22,08:50:00,24.8,-32.38,7.55,2022-11-06T08:50:00Z,06-11-22,08:50:00,1.85,24.72,6/11/22,08:50:00,2404.3,2428.8,25.13
06-11-22,09:00:00,24.82,-35.86,7.61,2022-11-06T09:00:00Z,06-11-22,09:00:00,1.71,24.72,6/11/22,09:00:00,2404.3,2430.6,25.14
06-11-22,09:10:00,24.87,-33.61,7.57,2022-11-06T09:10:00Z,06-11-22,09:10:00,2.79,24.76,6/11/22,09:10:00,2408.4,2433.7,25.2
06-11-22,09:20:00,24.87,-32.36,7.55,2022-11-06T09:20:00Z,06-11-22,09:20:00,1.02,24.8,6/11/22,09:20:00,2408.4,2433.7,25.22
06-11-22,09:30:00,24.92,-33.52,7.57,2022-11-06T09:30:00Z,06-11-22,09:30:00,1.68,24.82,6/11/22,09:30:00,2412.5,2436.1,25.24
06-11-22,09:40:00,24.94,-34.55,7.58,2022-11-06T09:40:00Z,06-11-22,09:40:00,2.32,24.86,6/11/22,09:40:00,2414.2,2438.6,25.27
06-11-22,09:50:00,24.97,-35.08,7.59,2022-11-06T09:50:00Z,06-11-22,09:50:00,2.3,24.86,6/11/22,09:50:00,2414.2,2439.8,25.3
06-11-22,10:00:00,24.99,-34.95,7.59,2022-11-06T10:00:00Z,06-11-22,10:00:00,3.12,24.9,6/11/22,10:00:00,2416,2440.4,25.3
06-11-22,10:10:00,25.02,-34.22,7.58,2022-11-06T10:10:00Z,06-11-22,10:10:00,3.77,24.9,6/11/22,10:10:00,2417.7,2440.4,25.31
06-11-22,10:20:00,25.04,-36.55,7.62,2022-11-06T10:20:00Z,06-11-22,10:20:00,3.92,24.92,6/11/22,10:20:00,2417.7,2442.3,25.34
06-11-22,10:30:00,25.04,-36.78,7.62,2022-11-06T10:30:00Z,06-11-22,10:30:00,3.45,24.94,6/11/22,10:30:00,2418.3,2443.5,25.36
06-11-22,10:40:00,25.06,-36.69,7.62,2022-11-06T10:40:00Z,06-11-22,10:40:00,3.3,24.96,6/11/22,10:40:00,2417.7,2443.5,25.38
06-11-22,10:50:00,25.09,-36.24,7.61,2022-11-06T10:50:00Z,06-11-22,10:50:00,3.31,24.98,6/11/22,10:50:00,2421.8,2446.6,25.43
06-11-22,11:00:00,25.11,-36.08,7.61,2022-11-06T11:00:00Z,06-11-22,11:00:00,4.16,25,6/11/22,11:00:00,2421.8,2447.8,25.43
06-11-22,11:10:00,25.11,-36.02,7.61,2022-11-06T11:10:00Z,06-11-22,11:10:00,3.01,25,6/11/22,11:10:00,2424.2,2448.4,25.45
06-11-22,11:20:00,25.16,-37.56,7.63,2022-11-06T11:20:00Z,06-11-22,11:20:00,4.45,25.04,6/11/22,11:20:00,2424.2,2449,25.48
06-11-22,11:30:00,25.16,-37.24,7.63,2022-11-06T11:30:00Z,06-11-22,11:30:00,4.47,25.08,6/11/22,11:30:00,2424.2,2450.2,25.48
06-11-22,11:40:00,25.19,-37.94,7.64,2022-11-06T11:40:00Z,06-11-22,11:40:00,3.53,25.08,6/11/22,11:40:00,2425.9,2452.1,25.51
06-11-22,11:50:00,25.19,-37.06,7.63,2022-11-06T11:50:00Z,06-11-22,11:50:00,3.21,25.1,6/11/22,11:50:00,2427.7,2453.3,25.51
06-11-22,12:00:00,25.21,-37.3,7.63,2022-11-06T12:00:00Z,06-11-22,12:00:00,3.93,25.12,6/11/22,12:00:00,2430,2455.1,25.56
06-11-22,12:10:00,25.26,-38.24,7.65,2022-11-06T12:10:00Z,06-11-22,12:10:00,5.04,25.14,6/11/22,12:10:00,2430,2455.1,25.56
06-11-22,12:20:00,25.26,-37.8,7.64,2022-11-06T12:20:00Z,06-11-22,12:20:00,3.66,25.14,6/11/22,12:20:00,2430,2454.5,25.57
06-11-22,12:30:00,25.26,-37.41,7.63,2022-11-06T12:30:00Z,06-11-22,12:30:00,3.78,25.14,6/11/22,12:30:00,2430,2454.5,25.56
06-11-22,12:40:00,25.26,-39.38,7.66,2022-11-06T12:40:00Z,06-11-22,12:40:00,3.7,25.18,6/11/22,12:40:00,2431.8,2455.7,25.59
06-11-22,12:50:00,25.28,-39.22,7.66,2022-11-06T12:50:00Z,06-11-22,12:50:00,4.33,25.18,6/11/22,12:50:00,2433.6,2458.8,25.64
06-11-22,13:00:00,25.38,-39.24,7.66,2022-11-06T13:00:00Z,06-11-22,13:00:00,7.14,25.22,6/11/22,13:00:00,2433.6,2460,25.67
06-11-22,13:10:00,25.38,-40.72,7.69,2022-11-06T13:10:00Z,06-11-22,13:10:00,6.43,25.24,6/11/22,13:10:00,2435.9,2460.6,25.7
06-11-22,13:20:00,25.38,-40.69,7.69,2022-11-06T13:20:00Z,06-11-22,13:20:00,8.49,25.26,6/11/22,13:20:00,2435.9,2460.6,25.67
06-11-22,13:30:00,25.43,-40.58,7.68,2022-11-06T13:30:00Z,06-11-22,13:30:00,9.04,25.26,6/11/22,13:30:00,2441.8,2468.6,25.7
06-11-22,13:40:00,25.4,-41.06,7.69,2022-11-06T13:40:00Z,06-11-22,13:40:00,5.98,25.28,6/11/22,13:40:00,2449.4,2474.8,25.69
06-11-22,13:50:00,25.4,-42.81,7.72,2022-11-06T13:50:00Z,06-11-22,13:50:00,4.05,25.26,6/11/22,13:50:00,2445.9,2470.5,25.7
06-11-22,14:00:00,25.4,-41.67,7.7,2022-11-06T14:00:00Z,06-11-22,14:00:00,3.61,25.28,6/11/22,14:00:00,2451.7,2478.4,25.71
06-11-22,14:10:00,25.4,-42.5,7.72,2022-11-06T14:10:00Z,06-11-22,14:10:00,3.82,25.28,6/11/22,14:10:00,2453.5,2480.3,25.71
06-11-22,14:20:00,25.43,-42.81,7.72,2022-11-06T14:20:00Z,06-11-22,14:20:00,4.52,25.3,6/11/22,14:20:00,2453.5,2479.7,25.71
06-11-22,14:30:00,25.4,-42.17,7.71,2022-11-06T14:30:00Z,06-11-22,14:30:00,5,25.3,6/11/22,14:30:00,2445.3,2470.5,25.71
06-11-22,14:40:00,25.43,-42.36,7.71,2022-11-06T14:40:00Z,06-11-22,14:40:00,5.1,25.3,6/11/22,14:40:00,2463.5,2490.7,25.72
06-11-22,14:50:00,25.4,-42.24,7.71,2022-11-06T14:50:00Z,06-11-22,14:50:00,6.22,25.3,6/11/22,14:50:00,2449.4,2477.2,25.71
06-11-22,15:00:00,25.4,-42.08,7.71,2022-11-06T15:00:00Z,06-11-22,15:00:00,6.14,25.3,6/11/22,15:00:00,2447.6,2473.5,25.71
06-11-22,15:10:00,25.4,-42.06,7.71,2022-11-06T15:10:00Z,06-11-22,15:10:00,5.64,25.3,6/11/22,15:10:00,2457.6,2483.3,25.71
06-11-22,15:20:00,25.4,-43.35,7.73,2022-11-06T15:20:00Z,06-11-22,15:20:00,4.68,25.3,6/11/22,15:20:00,2445.3,2472.3,25.7
06-11-22,15:30:00,25.4,-44.5,7.75,2022-11-06T15:30:00Z,06-11-22,15:30:00,5.3,25.3,6/11/22,15:30:00,2449.4,2474.8,25.7
06-11-22,15:40:00,25.38,-46.11,7.78,2022-11-06T15:40:00Z,06-11-22,15:40:00,5.15,25.3,6/11/22,15:40:00,2447.6,2474.8,25.7
06-11-22,15:50:00,25.38,-45.17,7.76,2022-11-06T15:50:00Z,06-11-22,15:50:00,5.25,25.3,6/11/22,15:50:00,2443.5,2469.8,25.7
06-11-22,16:00:00,25.38,-45.55,7.77,2022-11-06T16:00:00Z,06-11-22,16:00:00,4.91,25.3,6/11/22,16:00:00,2449.4,2476,25.7
